8.050000, 6.032239
8.035000, 5.713428
8.015000, 5.506616
8.010000, 5.533679
8.005000, 5.544714
8.020000, 5.407446
8.025000, 5.978796
8.030000, 5.979163
8.045000, 5.849231
8.070000, 6.174487
8.090000, 6.695020
8.095000, 6.480725
8.100000, 6.592261
8.040000, 5.658411
8.060000, 5.958740
8.055000, 5.841675
8.080000, 6.019580
8.065000, 6.203528
8.085000, 6.624329
8.075000, 6.106836
